customerID,gender,SeniorCitizen,Partner,Dependents,tenure
1855,Male,1,No,No,1
1856,Male,0,Yes,Yes,46
1857,Female,1,No,No,38
1858,Female,0,Yes,No,65
1859,Female,0,Yes,No,19
1860,Male,0,No,No,52
1861,Male,0,Yes,Yes,71
1862,Female,0,No,No,1
1863,Female,1,No,No,52
1864,Male,0,Yes,No,6
1865,Female,1,Yes,No,26
1866,Male,1,No,No,48
1867,Female,0,Yes,Yes,64
1868,Female,0,No,No,3
1869,Male,0,No,No,1
1870,Male,0,Yes,Yes,72
1871,Male,0,No,No,1
1872,Female,0,Yes,Yes,51
1873,Female,0,Yes,Yes,41
1874,Female,0,Yes,Yes,72
1875,Female,0,Yes,No,43
1876,Male,0,Yes,No,72
1877,Male,0,Yes,No,47
1878,Male,0,No,No,72
1879,Male,0,No,No,3
1880,Male,0,No,No,1
1881,Male,0,No,No,2
1882,Male,0,No,No,26
1883,Male,0,Yes,Yes,29
1884,Female,1,Yes,No,35
1885,Male,0,No,No,27
1886,Male,0,Yes,Yes,24
1887,Male,0,Yes,Yes,67
1888,Female,0,No,No,16
1889,Female,0,No,No,23
1890,Male,0,No,No,14
1891,Female,0,Yes,Yes,1
1892,Female,1,No,No,1
1893,Male,1,No,No,4
1894,Male,0,No,Yes,16
1895,Female,0,Yes,No,46
1896,Male,0,No,Yes,68
1897,Male,0,No,No,38
1898,Male,1,Yes,No,30
1899,Female,1,No,No,5
1900,Male,0,No,No,17
1901,Male,0,Yes,Yes,4
1902,Female,0,No,No,12
1903,Male,0,Yes,Yes,72
1904,Male,0,No,No,3
1905,Male,0,No,No,56
1906,Female,0,No,No,41
1907,Male,0,No,No,40
1908,Female,0,No,No,7
1909,Male,0,No,No,69
1910,Male,0,Yes,Yes,7
1911,Female,0,Yes,Yes,5
1912,Female,0,Yes,Yes,72
1913,Male,0,Yes,Yes,44
1914,Female,0,No,No,65
1915,Female,0,No,No,3
1916,Male,0,No,No,24
1917,Female,0,No,No,44
1918,Female,1,Yes,No,72
1919,Male,0,No,No,24
1920,Male,0,No,No,1
1921,Male,0,Yes,No,22
1922,Male,0,Yes,Yes,70
1923,Male,0,Yes,Yes,25
1924,Male,0,Yes,Yes,37
1925,Female,1,Yes,Yes,22
1926,Female,0,Yes,Yes,59
1927,Male,0,Yes,Yes,49
1928,Male,0,Yes,Yes,47
1929,Female,0,Yes,Yes,31
1930,Male,0,Yes,Yes,1
1931,Male,0,No,No,3
1932,Female,0,Yes,No,53
1933,Male,0,No,No,1
1934,Male,0,No,No,20
1935,Female,0,No,No,3
1936,Female,0,No,No,51
1937,Female,0,Yes,No,51
1938,Female,0,Yes,Yes,13
1939,Female,0,No,No,1
1940,Male,0,No,Yes,1
1941,Male,0,No,No,63
1942,Male,0,No,No,3
1943,Male,0,No,No,46
1944,Male,0,No,No,1
1945,Male,0,No,Yes,8
1946,Female,0,Yes,Yes,71
1947,Male,0,Yes,Yes,55
1948,Female,0,No,No,70
1949,Female,0,No,No,2
1950,Male,0,Yes,Yes,67
1951,Male,0,Yes,No,65
1952,Male,0,Yes,No,14
1953,Female,0,Yes,Yes,20
1954,Male,0,No,Yes,1
1955,Male,0,No,No,1
1956,Female,0,Yes,Yes,49
1957,Female,0,No,No,72
1958,Female,0,Yes,No,46
1959,Male,0,No,No,24
1960,Female,0,Yes,Yes,5
1961,Female,0,Yes,Yes,33
1962,Female,0,No,No,42
1963,Male,0,No,No,23
1964,Male,0,No,No,8
1965,Male,0,No,No,66
1966,Male,0,No,No,24
1967,Male,1,No,No,24
1968,Male,0,No,No,69
1969,Female,0,No,No,53
1970,Female,0,No,No,60
1971,Female,0,Yes,No,7
1972,Female,0,No,No,20
1973,Female,0,Yes,Yes,23
1974,Male,0,Yes,Yes,72
1975,Male,0,Yes,No,11
1976,Male,0,No,No,21
1977,Male,1,No,No,1
1978,Male,1,No,No,31
1979,Female,0,No,No,57
1980,Female,0,Yes,Yes,45
1981,Male,0,No,No,10
1982,Female,0,Yes,No,58
1983,Male,0,No,Yes,14
1984,Male,0,Yes,No,27
1985,Female,0,Yes,Yes,14
1986,Female,0,Yes,Yes,12
1987,Female,0,Yes,Yes,69
1988,Female,0,Yes,Yes,25
1989,Male,1,Yes,No,58
1990,Female,0,Yes,Yes,35
1991,Female,1,No,No,16
1992,Male,0,Yes,Yes,45
1993,Female,0,No,No,17
1994,Female,0,Yes,Yes,1
1995,Male,0,No,No,22
1996,Female,1,No,No,1
1997,Male,0,Yes,Yes,67
1998,Female,0,Yes,Yes,67
1999,Female,0,Yes,No,2
2000,Male,0,No,No,23
2001,Female,1,No,No,9
2002,Female,0,No,No,5
2003,Male,0,No,No,54
2004,Female,0,No,No,57
2005,Male,0,No,No,24
2006,Female,0,Yes,Yes,49
2007,Male,0,No,No,5
2008,Male,0,No,No,2
2009,Female,0,No,Yes,4
2010,Male,0,Yes,Yes,70
2011,Male,0,No,No,5
2012,Male,0,Yes,Yes,53
2013,Female,0,Yes,No,47
2014,Female,0,No,Yes,31
2015,Male,0,Yes,Yes,13
2016,Female,0,Yes,Yes,28
2017,Female,0,No,No,10
2018,Male,0,Yes,No,38
2019,Female,0,No,No,1
2020,Male,0,Yes,No,67
2021,Male,0,Yes,No,52
2022,Male,0,Yes,Yes,62
2023,Female,0,No,No,16
2024,Female,1,Yes,No,5
2025,Male,0,No,No,12
2026,Female,0,Yes,Yes,72
2027,Male,1,No,No,71
2028,Female,0,Yes,No,24
2029,Female,0,No,No,15
2030,Male,0,Yes,No,67
2031,Male,0,No,Yes,2
2032,Female,0,Yes,Yes,5
2033,Female,0,Yes,No,15
2034,Male,0,No,No,1
2035,Male,0,Yes,Yes,41
2036,Female,0,No,Yes,43
2037,Male,1,Yes,No,1
2038,Female,1,No,No,1
2039,Female,0,Yes,Yes,26
2040,Male,0,No,No,22
2041,Male,0,Yes,No,71
2042,Male,0,No,No,7
2043,Female,1,No,No,28
2044,Male,1,No,No,16
2045,Male,0,No,No,7
2046,Female,0,No,No,69
2047,Female,0,No,Yes,1
2048,Male,0,No,No,3
2049,Male,1,No,No,21
2050,Female,0,Yes,No,69
2051,Female,0,Yes,No,71
2052,Female,0,Yes,Yes,69
2053,Female,0,No,No,48
2054,Male,0,Yes,No,47
2055,Female,0,No,No,2
2056,Male,0,No,No,45
2057,Male,0,No,No,51
2058,Female,0,Yes,No,22
2059,Male,0,No,No,72
2060,Male,0,Yes,Yes,37
2061,Male,0,Yes,Yes,71
2062,Male,0,Yes,Yes,7
2063,Female,0,No,No,66
2064,Male,0,Yes,Yes,51
2065,Female,0,Yes,Yes,30
2066,Female,0,No,No,34
2067,Male,0,Yes,Yes,64
2068,Male,1,Yes,No,65
2069,Male,0,No,No,47
2070,Female,0,No,No,1
2071,Female,0,No,No,49
2072,Female,0,Yes,Yes,67
2073,Male,0,No,Yes,39
2074,Male,0,No,No,14
2075,Female,1,No,No,43
2076,Male,1,No,No,56
2077,Female,0,No,No,14
2078,Female,0,No,No,1
2079,Male,0,Yes,Yes,16
2080,Male,0,Yes,Yes,70
2081,Male,1,Yes,No,72
2082,Female,0,Yes,Yes,23
2083,Male,0,No,Yes,21
2084,Female,0,No,No,1
2085,Male,0,No,Yes,1
2086,Female,1,Yes,No,32
2087,Male,0,Yes,Yes,17
2088,Female,0,No,No,4
2089,Female,0,No,No,36
2090,Female,0,No,No,50
2091,Female,0,Yes,Yes,48
2092,Female,0,No,Yes,50
2093,Male,0,Yes,No,72
2094,Male,0,No,Yes,10
2095,Female,0,No,No,18
2096,Male,0,No,No,1
2097,Female,0,No,No,1
2098,Male,0,No,No,9
2099,Male,0,No,No,2
2100,Female,0,Yes,No,40
2101,Male,0,Yes,No,69
2102,Female,0,Yes,No,37
2103,Male,0,No,Yes,18
2104,Male,1,Yes,No,11
2105,Female,0,Yes,No,8
2106,Female,0,No,No,3
2107,Male,0,Yes,Yes,55
2108,Male,0,Yes,No,33
2109,Female,0,No,No,46
2110,Male,0,No,No,34
2111,Female,0,No,No,3
2112,Male,0,Yes,Yes,30
2113,Female,0,No,No,33
2114,Male,0,Yes,Yes,45
2115,Male,0,No,No,40
2116,Female,0,No,No,71
2117,Male,0,No,No,1
2118,Female,0,Yes,Yes,72
2119,Female,0,Yes,Yes,22
2120,Male,0,Yes,Yes,46
2121,Female,0,Yes,Yes,55
2122,Male,0,No,No,1
2123,Female,0,No,No,12
2124,Male,0,No,No,31
2125,Male,0,Yes,No,5
2126,Female,0,Yes,Yes,67
2127,Male,0,No,No,1
2128,Male,0,Yes,No,40
2129,Male,0,Yes,Yes,41
2130,Male,0,No,No,1
2131,Male,0,No,No,51
2132,Male,0,Yes,Yes,42
2133,Male,0,Yes,Yes,23
2134,Female,1,No,No,1
2135,Female,0,No,No,1
2136,Female,0,No,No,56
2137,Male,0,No,Yes,15
2138,Male,0,Yes,Yes,12
2139,Female,0,Yes,Yes,54
2140,Female,0,No,No,7
2141,Female,0,Yes,Yes,33
2142,Male,0,Yes,Yes,16
2143,Female,0,No,Yes,21
2144,Male,1,Yes,No,30
2145,Male,0,No,No,3
2146,Male,0,No,No,11
2147,Female,0,No,No,62
2148,Male,0,No,No,18
2149,Male,0,No,Yes,6
2150,Female,0,No,No,46
2151,Male,0,No,No,21
2152,Male,0,No,No,68
2153,Female,0,No,No,1
2154,Female,0,Yes,No,25
2155,Female,0,No,Yes,24
2156,Female,0,Yes,No,30
2157,Female,0,No,No,2
2158,Male,0,Yes,No,51
2159,Female,0,Yes,Yes,57
2160,Female,0,No,No,15
2161,Female,0,Yes,Yes,72
2162,Female,0,No,No,2
2163,Male,0,Yes,No,28
2164,Male,1,Yes,No,29
2165,Male,0,Yes,Yes,70
2166,Female,0,No,No,13
2167,Female,1,Yes,No,59
2168,Male,1,Yes,No,13
2169,Male,1,Yes,No,7
2170,Female,0,Yes,No,62
2171,Female,0,No,No,21
2172,Female,0,No,No,2
2173,Female,0,No,No,1
2174,Male,0,No,No,4
2175,Female,0,No,No,19
2176,Female,0,No,No,30
2177,Male,0,Yes,Yes,67
2178,Male,1,Yes,No,72
2179,Male,0,Yes,No,53
2180,Female,0,No,No,5
2181,Male,1,Yes,No,71
2182,Female,0,Yes,Yes,50
2183,Male,0,Yes,Yes,56
2184,Male,0,No,No,2
2185,Female,1,No,No,2
2186,Male,0,Yes,Yes,24
2187,Male,0,Yes,Yes,46
2188,Male,0,Yes,No,71
2189,Female,0,No,No,29
2190,Male,0,Yes,Yes,69
2191,Male,0,Yes,No,71
2192,Female,1,No,No,1
2193,Male,1,Yes,No,56
2194,Male,0,No,Yes,56
2195,Male,0,No,No,1
2196,Female,0,Yes,No,28
2197,Female,0,Yes,Yes,19
2198,Male,0,Yes,No,66
2199,Female,0,Yes,Yes,17
2200,Male,0,Yes,Yes,52
2201,Female,0,No,No,19
2202,Female,0,No,No,36
2203,Male,1,Yes,No,7
2204,Male,0,Yes,Yes,72
2205,Male,0,Yes,Yes,67
2206,Male,1,No,No,34
2207,Male,1,Yes,No,57
2208,Female,0,Yes,No,7
2209,Female,1,Yes,No,1
2210,Male,0,Yes,No,8
2211,Female,0,No,No,69
2212,Female,0,Yes,No,50
2213,Male,0,No,No,10
2214,Female,0,Yes,Yes,12
2215,Female,0,No,No,14
2216,Female,0,Yes,No,70
2217,Female,1,No,No,64
2218,Female,0,Yes,Yes,66
2219,Female,0,Yes,Yes,71
2220,Male,1,No,No,20
2221,Male,0,Yes,No,72
2222,Female,0,Yes,Yes,71
2223,Male,0,Yes,Yes,38
2224,Female,0,No,No,28
2225,Male,1,Yes,No,17
2226,Male,0,No,No,33
2227,Female,0,Yes,Yes,23
2228,Male,0,Yes,Yes,58
2229,Female,1,Yes,No,70
2230,Male,0,Yes,No,4
2231,Male,0,Yes,Yes,45
2232,Male,0,No,No,10
2233,Male,0,Yes,Yes,36
2234,Male,0,No,No,54
2235,Male,0,Yes,Yes,23
2236,Female,0,Yes,Yes,41
2237,Male,1,No,No,5
2238,Male,0,Yes,Yes,27
2239,Female,0,No,No,1
2240,Female,0,Yes,Yes,67
2241,Female,1,Yes,Yes,72
2242,Female,0,Yes,Yes,56
2243,Male,0,Yes,Yes,44
2244,Female,1,Yes,No,66
2245,Female,0,No,No,34
2246,Female,0,Yes,No,69
2247,Female,0,Yes,Yes,1
2248,Female,0,No,No,40
2249,Male,0,Yes,Yes,30
2250,Female,0,No,No,11
2251,Female,0,No,No,15
2252,Male,0,No,No,11
2253,Female,0,Yes,Yes,64
2254,Male,1,Yes,No,72
2255,Male,1,Yes,No,72
2256,Female,0,No,Yes,1
2257,Female,0,No,Yes,15
2258,Female,0,No,No,60
2259,Male,0,No,No,56
2260,Female,0,No,No,8
2261,Female,0,No,No,3
2262,Female,0,Yes,No,49
2263,Female,0,No,No,2
2264,Female,0,No,No,6
2265,Male,0,No,No,70
2266,Male,0,No,No,12
2267,Male,1,Yes,No,52
2268,Female,0,Yes,No,72
2269,Female,0,No,No,40
2270,Female,0,No,No,1
2271,Female,1,No,No,3
2272,Female,1,No,No,40
2273,Male,0,No,Yes,1
2274,Male,0,Yes,No,30
2275,Male,0,Yes,Yes,23
2276,Male,0,Yes,Yes,1
2277,Female,1,Yes,No,44
2278,Male,0,No,No,65
2279,Female,1,No,No,7
2280,Male,1,No,No,72
2281,Female,1,No,No,8
2282,Female,0,No,No,16
2283,Male,1,Yes,Yes,66
2284,Male,0,No,No,1
2285,Male,0,No,Yes,3
2286,Male,0,Yes,No,53
2287,Male,1,Yes,No,8
2288,Male,1,Yes,No,69
2289,Female,0,No,No,5
2290,Female,0,Yes,Yes,72
2291,Female,0,Yes,No,13
2292,Female,0,No,No,4
2293,Female,0,Yes,Yes,54
2294,Male,0,Yes,No,72
2295,Male,0,No,No,12
2296,Male,0,No,No,1
2297,Male,1,No,No,1
2298,Female,0,Yes,No,54
2299,Male,0,Yes,Yes,69
2300,Female,0,No,No,48
2301,Female,0,Yes,Yes,48
2302,Female,0,Yes,No,8
2303,Male,0,Yes,Yes,71
2304,Male,0,No,No,2
2305,Male,0,Yes,No,67
2306,Male,0,Yes,Yes,34
2307,Female,0,No,No,3
2308,Female,0,Yes,Yes,9
2309,Male,0,Yes,Yes,71
2310,Male,0,No,No,57
2311,Male,0,No,No,72
2312,Female,1,Yes,Yes,48
2313,Male,0,No,No,18
2314,Male,0,Yes,Yes,43
2315,Female,0,Yes,Yes,72
2316,Male,0,Yes,Yes,35
2317,Male,0,No,No,4
2318,Female,0,Yes,Yes,49
2319,Female,0,Yes,Yes,71
2320,Male,0,Yes,Yes,11
2321,Male,0,Yes,Yes,63
2322,Female,1,No,No,65
2323,Female,0,No,Yes,49
2324,Female,0,No,No,29
2325,Female,1,Yes,No,15
2326,Female,0,Yes,Yes,4
2327,Female,0,Yes,No,72
2328,Female,1,Yes,No,26
2329,Female,1,Yes,No,35
2330,Female,0,No,No,57
2331,Male,0,Yes,Yes,28
2332,Female,0,Yes,No,25
2333,Female,0,Yes,No,47
2334,Female,0,Yes,Yes,57
2335,Male,1,Yes,No,16
2336,Male,0,No,No,5
2337,Male,0,Yes,No,17
2338,Female,1,No,No,56
2339,Male,0,Yes,Yes,72
2340,Female,1,No,No,21
2341,Female,0,Yes,Yes,48
2342,Female,0,Yes,No,68
2343,Female,0,No,No,30
2344,Female,0,Yes,No,3
2345,Female,1,No,No,14
2346,Female,0,No,Yes,4
2347,Female,0,Yes,Yes,71
2348,Male,0,Yes,Yes,8
2349,Male,0,Yes,Yes,61
2350,Male,0,Yes,Yes,72
2351,Female,0,No,No,5
2352,Female,0,No,No,49
2353,Male,0,No,No,8
2354,Male,0,No,No,3
2355,Male,0,Yes,Yes,9
2356,Male,0,Yes,Yes,67
2357,Male,0,No,No,46
2358,Female,0,Yes,No,67
2359,Female,0,Yes,No,55
2360,Male,0,Yes,No,33
2361,Male,0,Yes,Yes,62
2362,Female,0,No,Yes,1
2363,Male,0,Yes,Yes,49
2364,Male,0,No,No,1
2365,Male,0,Yes,No,14
2366,Male,1,No,No,18
2367,Female,1,No,No,1
2368,Female,0,No,No,1
2369,Female,0,Yes,No,72
2370,Male,0,No,No,64
2371,Male,0,Yes,No,69
2372,Female,0,No,No,1
2373,Male,0,Yes,Yes,71
2374,Female,0,Yes,Yes,66
2375,Male,0,No,No,2
2376,Female,1,Yes,No,71
2377,Male,0,No,No,11
2378,Male,0,No,Yes,47
2379,Female,0,Yes,No,35
2380,Male,1,Yes,No,32
2381,Male,0,Yes,Yes,60
2382,Male,0,No,No,11
2383,Female,0,No,No,29
2384,Male,0,Yes,Yes,21
2385,Male,1,Yes,No,48
2386,Female,0,No,Yes,3
2387,Female,0,Yes,Yes,43
2388,Male,0,No,No,5
2389,Female,0,No,No,1
2390,Male,0,Yes,Yes,71
2391,Female,0,Yes,Yes,8
2392,Male,0,No,No,8
2393,Male,0,No,No,20
2394,Female,0,Yes,Yes,33
2395,Male,0,No,No,71
2396,Female,1,Yes,No,31
2397,Female,1,Yes,No,38
2398,Male,0,No,No,1
2399,Female,0,Yes,Yes,2
2400,Female,0,Yes,No,12
2401,Female,0,No,Yes,9
2402,Male,1,No,Yes,11
2403,Male,0,No,Yes,6
2404,Female,0,Yes,No,71
2405,Female,0,Yes,Yes,42
2406,Female,0,Yes,Yes,8
2407,Female,0,No,No,5
2408,Female,0,Yes,No,2
2409,Female,0,Yes,Yes,45
2410,Male,0,Yes,Yes,28
2411,Female,0,Yes,No,43
2412,Male,0,No,Yes,60
2413,Female,0,Yes,No,42
2414,Male,0,Yes,Yes,7
2415,Female,0,Yes,No,25
2416,Female,1,Yes,Yes,40
2417,Male,0,No,No,27
2418,Male,0,No,No,10
2419,Female,1,No,No,27
2420,Female,0,No,No,11
2421,Male,0,Yes,Yes,4
2422,Male,0,No,No,68
2423,Male,1,No,No,1
2424,Female,0,No,No,18
2425,Female,0,No,No,57
2426,Male,0,No,No,26
2427,Female,0,Yes,No,17
2428,Male,0,No,No,1
2429,Male,0,No,Yes,38
2430,Male,1,Yes,No,59
2431,Male,0,No,No,30
2432,Male,1,No,No,2
2433,Female,1,Yes,No,50
2434,Male,0,No,No,9
2435,Female,0,Yes,Yes,3
2436,Female,0,No,Yes,14
2437,Female,1,No,No,31
2438,Female,0,No,No,7
2439,Female,0,No,No,8
2440,Male,0,Yes,Yes,17
2441,Male,0,Yes,Yes,32
2442,Female,1,No,No,2
2443,Male,1,No,No,7
2444,Female,0,Yes,Yes,72
2445,Female,1,No,No,31
2446,Female,0,Yes,Yes,27
2447,Female,0,No,No,18
2448,Male,0,No,No,7
2449,Female,1,No,No,14
2450,Male,0,Yes,Yes,11
2451,Female,0,Yes,Yes,72
2452,Male,0,Yes,Yes,28
2453,Male,1,No,No,15
2454,Female,1,No,No,4
2455,Female,0,No,No,71
2456,Female,0,No,No,5
2457,Male,0,Yes,Yes,47
2458,Male,1,Yes,No,57
2459,Male,1,Yes,No,50
2460,Male,0,No,No,8
2461,Female,0,Yes,Yes,48
2462,Female,0,No,No,70
2463,Male,0,No,Yes,1
2464,Male,0,Yes,No,8
2465,Female,0,No,No,1
2466,Male,0,No,No,1
2467,Male,0,Yes,Yes,60
2468,Male,0,Yes,Yes,49
2469,Male,0,Yes,No,4
2470,Female,0,No,No,29
2471,Female,0,Yes,No,67
2472,Female,0,Yes,No,53
2473,Male,0,Yes,No,67
2474,Female,0,Yes,Yes,6
2475,Female,0,No,No,47
2476,Female,0,No,No,53
2477,Male,0,Yes,No,69
2478,Male,0,No,No,3
2479,Male,0,No,No,4
2480,Male,0,Yes,Yes,56
2481,Male,1,Yes,No,59
2482,Male,1,Yes,No,61
2483,Female,0,Yes,No,2
2484,Male,1,Yes,Yes,46
2485,Male,0,Yes,Yes,12
2486,Female,0,No,No,14
2487,Female,0,Yes,Yes,28
2488,Male,0,No,No,24
2489,Male,0,No,No,31
2490,Female,0,Yes,Yes,68
2491,Male,0,No,Yes,39
2492,Female,0,Yes,No,42
2493,Male,0,Yes,No,13
2494,Female,0,Yes,No,6
2495,Male,0,No,No,35
2496,Female,0,Yes,No,38
2497,Male,0,No,No,18
2498,Female,0,Yes,No,4
2499,Male,0,Yes,No,27
2500,Male,0,No,Yes,41
2501,Male,0,Yes,Yes,50
2502,Male,0,Yes,Yes,72
2503,Female,0,No,No,70
2504,Male,0,Yes,Yes,44
2505,Male,0,No,No,2
2506,Female,0,Yes,Yes,34
2507,Female,1,Yes,No,72
2508,Male,0,Yes,No,71
2509,Female,0,No,No,64
2510,Female,0,Yes,No,72
2511,Male,0,No,No,1
2512,Male,1,Yes,No,29
2513,Female,0,Yes,No,23
2514,Male,0,Yes,Yes,52
2515,Female,1,No,No,25
2516,Female,0,No,No,64
2517,Female,1,No,No,16
2518,Male,1,No,No,1
2519,Male,0,No,No,24
2520,Male,0,Yes,No,2
2521,Female,0,Yes,Yes,34
2522,Male,1,Yes,No,36
2523,Male,0,Yes,Yes,53
2524,Female,0,Yes,Yes,47
2525,Male,0,No,Yes,72
2526,Male,0,Yes,Yes,72
2527,Male,0,No,No,1
2528,Female,0,No,No,9
2529,Female,0,No,No,8
2530,Male,1,No,No,45
2531,Female,0,No,No,7
2532,Female,0,Yes,No,71
2533,Female,1,No,No,41
2534,Male,0,Yes,Yes,67
2535,Male,0,Yes,No,69
2536,Female,1,Yes,No,70
2537,Male,0,No,No,25
2538,Male,0,No,No,72
2539,Male,0,Yes,Yes,34
2540,Female,0,Yes,Yes,65
2541,Female,0,No,No,70
2542,Female,0,Yes,Yes,72
2543,Male,0,No,Yes,35
2544,Male,0,No,No,13
2545,Female,0,Yes,No,12
2546,Female,0,Yes,Yes,62
2547,Female,0,No,No,25
2548,Female,0,No,No,52
2549,Male,1,No,No,8
2550,Male,0,No,No,2
2551,Female,0,Yes,Yes,56
2552,Female,0,No,No,12
2553,Female,0,Yes,No,47
2554,Male,1,No,No,2
2555,Female,0,No,No,18
2556,Female,0,No,No,8
2557,Male,0,Yes,No,45
2558,Male,0,No,No,3
2559,Female,0,No,No,38
2560,Male,0,Yes,No,72
2561,Male,0,No,No,46
2562,Female,0,Yes,Yes,71
2563,Male,0,Yes,Yes,66
2564,Male,1,No,No,25
2565,Male,0,No,No,18
2566,Female,0,Yes,Yes,13
2567,Female,0,Yes,Yes,65
2568,Male,0,Yes,No,60
2569,Male,0,Yes,Yes,15
2570,Female,0,Yes,No,72
2571,Male,0,Yes,No,30
2572,Female,0,Yes,Yes,42
2573,Female,0,Yes,No,71
2574,Female,0,No,No,1
2575,Male,1,No,No,39
2576,Female,0,No,No,35
2577,Female,0,Yes,Yes,53
2578,Female,0,No,No,1
2579,Female,1,Yes,Yes,31
2580,Male,0,No,No,48
2581,Female,1,No,Yes,30
2582,Male,0,No,No,10
2583,Female,0,No,Yes,12
2584,Female,1,No,No,57
2585,Female,0,Yes,No,58
2586,Female,0,No,No,37
2587,Female,0,Yes,Yes,44
2588,Male,0,No,Yes,27
2589,Female,0,No,No,8
2590,Male,1,No,No,3
2591,Female,1,Yes,No,25
2592,Female,0,Yes,Yes,57
2593,Female,0,No,No,12
2594,Female,0,Yes,Yes,62
2595,Female,0,Yes,No,65
2596,Female,0,Yes,No,71
2597,Female,0,Yes,Yes,21
2598,Male,0,Yes,No,71
2599,Female,0,No,No,7
2600,Female,0,No,No,72
2601,Female,0,No,No,1
2602,Female,0,Yes,Yes,72
2603,Female,0,Yes,Yes,64
2604,Female,0,No,No,72
2605,Female,0,No,No,29
2606,Female,0,No,No,13
2607,Female,0,No,No,31
2608,Male,1,No,No,1
2609,Male,0,Yes,Yes,7
2610,Male,0,Yes,No,61
2611,Female,0,No,Yes,39
2612,Male,0,Yes,No,10
2613,Female,0,Yes,Yes,14
2614,Female,0,No,No,1
2615,Female,0,Yes,Yes,67
2616,Female,0,No,No,72
2617,Male,0,Yes,Yes,6
2618,Female,0,No,No,1
2619,Male,0,Yes,Yes,25
2620,Female,1,No,No,33
2621,Male,0,No,No,18
2622,Male,0,Yes,No,71
2623,Male,1,Yes,Yes,28
2624,Female,0,No,Yes,2
2625,Male,0,Yes,Yes,17
2626,Male,0,No,No,56
2627,Female,0,Yes,No,60
2628,Female,0,No,No,33
2629,Female,0,No,No,1
2630,Male,0,No,No,2
2631,Male,0,Yes,No,63
2632,Male,1,Yes,No,7
2633,Female,0,No,No,55
2634,Female,0,Yes,No,65
2635,Male,0,Yes,No,1
2636,Male,0,No,No,63
2637,Female,1,Yes,No,70
2638,Female,0,Yes,Yes,36
2639,Male,0,No,No,52
2640,Male,0,No,No,22
2641,Male,0,No,No,22
2642,Female,1,No,No,5
2643,Female,0,Yes,No,47
2644,Female,0,No,No,33
2645,Male,0,No,No,18
2646,Female,0,No,No,1
2647,Male,0,No,No,56
2648,Female,0,No,No,2
2649,Male,0,No,No,35
2650,Female,0,Yes,No,64
2651,Female,0,No,No,15
2652,Male,0,No,No,24
2653,Male,0,No,No,1
2654,Female,0,Yes,Yes,70
2655,Male,0,Yes,No,1
2656,Female,0,No,Yes,4
2657,Female,0,No,No,39
2658,Female,0,No,No,29
2659,Female,0,Yes,Yes,14
2660,Female,0,No,No,61
2661,Male,0,No,Yes,13
2662,Female,0,No,No,66
2663,Male,0,No,No,2
2664,Female,0,Yes,No,59
2665,Male,0,Yes,Yes,62
2666,Male,1,Yes,No,33
2667,Male,0,No,Yes,66
2668,Female,0,No,No,72
2669,Male,0,No,Yes,1
2670,Female,0,No,No,19
2671,Female,0,Yes,Yes,51
2672,Male,0,No,No,63
2673,Male,0,No,No,27
2674,Male,0,No,No,22
2675,Female,1,No,No,4
2676,Male,0,Yes,Yes,42
2677,Female,0,No,No,29
2678,Female,0,No,No,4
2679,Male,0,No,No,30
2680,Male,0,Yes,No,4
2681,Male,0,Yes,Yes,71
2682,Male,0,Yes,No,46
2683,Male,0,No,No,4
2684,Female,0,No,No,7
2685,Male,0,No,No,69
2686,Female,0,Yes,No,72
2687,Male,1,No,No,19
2688,Male,0,No,No,28
2689,Male,0,Yes,No,5
2690,Female,1,Yes,No,72
2691,Male,1,Yes,Yes,8
2692,Female,0,No,No,7
2693,Female,0,No,No,22
2694,Male,0,No,No,72
2695,Male,0,Yes,Yes,8
2696,Male,0,Yes,No,52
2697,Female,0,No,No,68
2698,Female,0,Yes,No,71
2699,Male,0,No,No,2
2700,Female,1,No,No,34
2701,Female,0,No,No,35
2702,Female,0,Yes,Yes,61
2703,Male,0,No,No,1
2704,Female,0,No,No,1
2705,Female,0,Yes,Yes,53
2706,Female,0,Yes,No,72
2707,Male,0,Yes,No,2
2708,Male,0,No,No,3
2709,Female,1,No,No,13
2710,Male,1,Yes,No,41
2711,Female,0,Yes,No,24
2712,Female,0,Yes,Yes,28
2713,Male,0,No,No,8
2714,Male,0,No,No,1
2715,Female,0,No,No,54
2716,Male,0,No,No,41
2717,Female,0,Yes,No,19
2718,Female,0,Yes,Yes,72
2719,Male,0,No,No,62
2720,Female,1,Yes,Yes,56
2721,Male,0,No,No,15
2722,Male,1,No,No,10
2723,Male,0,Yes,Yes,32
2724,Male,0,No,No,21
2725,Male,0,Yes,Yes,62
2726,Female,0,No,No,2
2727,Male,0,No,Yes,27
2728,Male,0,No,No,5
2729,Female,0,No,No,25
2730,Female,0,No,No,2
2731,Male,0,No,No,49
2732,Female,0,No,No,63
2733,Female,0,No,Yes,4
2734,Female,0,Yes,No,1
2735,Male,0,No,No,11
2736,Male,1,No,No,52
2737,Female,1,Yes,No,60
2738,Male,0,No,No,64
2739,Female,0,Yes,Yes,43
2740,Female,0,Yes,No,61
2741,Female,0,No,No,1
2742,Male,1,No,No,5
2743,Male,0,No,No,66
2744,Male,0,Yes,No,67
2745,Female,0,Yes,No,42
2746,Male,1,Yes,No,1
2747,Female,0,Yes,Yes,31
2748,Male,0,No,No,7
